Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
16,LEC,97.295,15.0,1.0,,,M,1,21,5,2025020,0,0,0,0,0.028,0,97.281,97.295,97.281,97.351,99.096,98.902,-1.607,-1.607,0.014,0.014,0.014,#F0E628,0,0,0,,0,97.351,0.179,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0
16,LEC,97.633,16.0,1.0,,,M,1,22,5,2025020,0,0,0,0,0.338,0,97.464,97.633,97.464,97.351,98.947,98.915,-1.282,-1.282,0.169,0.169,0.169,#F0E628,0,0,0,,0,97.351,0.179,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0
16,LEC,97.34,17.0,1.0,,,M,1,23,5,2025020,0,0,0,0,0.293,0,97.486,97.34,97.486,97.351,99.25,99.032,-1.692,-1.692,0.147,-0.147,0.147,#F0E628,0,0,0,,0,97.351,0.179,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0
16,LEC,98.284,18.0,1.0,,,M,1,24,5,2025020,0,0,0,0,0.944,0,97.812,98.284,97.812,97.351,99.244,99.219,-0.935,-0.935,0.472,0.472,0.472,#F0E628,0,0,0,,0,97.351,0.179,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0
16,LEC,99.086,19.0,1.0,,,M,1,25,5,2025020,0,0,0,0,0.802,0,98.685,99.086,98.685,97.351,100.692,100.692,-1.606,-1.606,0.401,0.401,0.401,#F0E628,0,0,0,,0,97.351,0.179,0,0,0,1,Charles Leclerc,Charles,Leclerc,#CC1400,0.0
22,TSU,-,1.0,1.0,,,M,1,4,6,2025020,0,0,0,0,-,1,,-,-,97.901,,,-,-,-,,-,#F0E628,1,1,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,
22,TSU,-,2.0,1.0,,,M,1,5,6,2025020,0,0,0,0,-,1,,-,-,97.901,,,-,-,-,,-,#F0E628,1,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,96.488,3.0,1.0,,,M,1,6,6,2025020,0,0,0,0,-,0,,96.488,-,97.901,96.966,96.966,-0.478,-0.478,-,,-,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,96.388,4.0,1.0,,,M,1,7,6,2025020,0,0,0,0,0.100,0,96.438,96.388,96.438,97.901,96.969,96.93,-0.542,-0.542,0.050,-0.05,0.050,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,96.527,5.0,1.0,,,M,1,8,6,2025020,0,0,0,0,0.139,0,96.458,96.527,96.458,97.901,97.268,97.181,-0.654,-0.654,0.069,0.069,0.069,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,96.85,6.0,1.0,,,M,1,9,6,2025020,0,0,0,0,0.323,0,96.688,96.85,96.688,97.901,97.324,97.278,-0.428,-0.428,0.161,0.161,0.161,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,96.8,7.0,1.0,,,M,1,10,6,2025020,0,0,0,0,0.050,0,96.825,96.8,96.825,97.901,97.342,97.317,-0.517,-0.517,0.025,-0.025,0.025,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,97.176,8.0,1.0,,,M,1,11,6,2025020,0,0,0,0,0.376,0,96.988,97.176,96.988,97.901,97.557,97.557,-0.381,-0.381,0.188,0.188,0.188,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,97.444,9.0,1.0,,,M,1,12,6,2025020,0,0,0,0,0.268,0,97.31,97.444,97.31,97.901,98.052,97.892,-0.448,-0.448,0.134,0.134,0.134,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,97.642,10.0,1.0,,,M,1,13,6,2025020,0,0,0,0,0.198,0,97.543,97.642,97.543,97.901,98.221,98.196,-0.554,-0.554,0.099,0.099,0.099,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,98.185,11.0,1.0,,,M,1,14,6,2025020,0,0,0,0,0.543,0,97.914,97.908,97.775,97.901,98.552,98.418,-0.233,-0.510,0.410,0.41,-,#F0E628,1,0,1,0.41,0,97.901,0.146,0,1,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,98.174,12.0,1.0,,,M,1,15,6,2025020,0,0,0,0,0.011,0,98.18,98.174,98.041,97.901,98.4,98.4,-0.226,-0.226,0.133,0.133,0.133,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,98.608,13.0,1.0,,,M,1,16,6,2025020,0,0,0,0,0.434,0,98.391,98.608,98.391,97.901,98.361,98.361,0.247,0.247,0.217,0.217,0.217,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,98.639,14.0,1.0,,,M,1,17,6,2025020,0,0,0,0,0.031,0,98.624,98.639,98.624,97.901,98.708,98.679,-0.040,-0.040,0.015,0.015,0.015,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,99.093,15.0,1.0,,,M,1,18,6,2025020,0,0,0,0,0.454,0,98.866,98.782,98.711,97.901,99.096,98.902,0.191,-0.119,0.382,0.382,-,#F0E628,1,0,1,0.3823,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,98.926,16.0,1.0,,,M,1,19,6,2025020,0,0,0,0,0.167,0,99.01,98.926,98.854,97.901,98.947,98.915,0.011,0.011,0.072,0.072,0.072,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,99.038,17.0,1.0,,,M,1,20,6,2025020,0,0,0,0,0.112,0,98.982,99.038,98.982,97.901,99.25,99.032,0.006,0.006,0.056,0.056,0.056,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,99.344,18.0,1.0,,,M,1,21,6,2025020,0,0,0,0,0.306,0,99.191,99.344,99.191,97.901,99.244,99.219,0.125,0.125,0.153,0.153,0.153,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
22,TSU,98.994,19.0,1.0,,,M,1,22,6,2025020,0,0,0,0,0.350,0,99.169,98.994,99.169,97.901,100.692,100.692,-1.698,-1.698,0.175,-0.175,0.175,#F0E628,0,0,0,,0,97.901,0.146,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#6692FF,0.0
12,ANT,-,1.0,1.0,,,M,1,8,7,2025020,0,0,0,0,-,1,,-,-,97.921,,,-,-,-,,-,#F0E628,1,1,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,
12,ANT,-,2.0,1.0,,,M,1,9,7,2025020,0,0,0,0,-,1,,-,-,97.921,,,-,-,-,,-,#F0E628,1,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,96.659,3.0,1.0,,,M,1,10,7,2025020,0,0,0,0,-,0,,96.659,-,97.921,96.966,96.966,-0.307,-0.307,-,,-,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,96.518,4.0,1.0,,,M,1,11,7,2025020,0,0,0,0,0.141,0,96.589,96.518,96.589,97.921,96.969,96.93,-0.412,-0.412,0.071,-0.071,0.071,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,96.311,5.0,1.0,,,M,1,12,7,2025020,0,0,0,0,0.207,0,96.414,96.311,96.414,97.921,97.268,97.181,-0.870,-0.870,0.103,-0.103,0.103,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,96.859,6.0,1.0,,,M,1,13,7,2025020,0,0,0,0,0.548,0,96.585,96.511,96.411,97.921,97.324,97.278,-0.419,-0.767,0.448,0.448,-,#F0E628,1,0,1,0.448,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,96.711,7.0,1.0,,,M,1,14,7,2025020,0,0,0,0,0.148,0,96.785,96.711,96.611,97.921,97.342,97.317,-0.606,-0.606,0.100,0.1,0.100,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,97.259,8.0,1.0,,,M,1,15,7,2025020,0,0,0,0,0.548,0,96.985,97.259,96.985,97.921,97.557,97.557,-0.298,-0.298,0.274,0.274,0.274,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,97.318,9.0,1.0,,,M,1,16,7,2025020,0,0,0,0,0.059,0,97.288,97.318,97.288,97.921,98.052,97.892,-0.574,-0.574,0.029,0.029,0.029,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,97.745,10.0,1.0,,,M,1,17,7,2025020,0,0,0,0,0.427,0,97.532,97.745,97.532,97.921,98.221,98.196,-0.451,-0.451,0.214,0.214,0.214,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,98.266,11.0,1.0,,,M,1,18,7,2025020,0,0,0,0,0.521,0,98.006,98.266,98.006,97.921,98.552,98.418,-0.152,-0.152,0.260,0.26,0.260,#F0E628,0,0,0,,0,97.921,0.140,0,1,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,98.306,12.0,1.0,,,M,1,19,7,2025020,0,0,0,0,0.040,0,98.286,98.306,98.286,97.921,98.4,98.4,-0.094,-0.094,0.020,0.02,0.020,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,98.56,13.0,1.0,,,M,1,20,7,2025020,0,0,0,0,0.254,0,98.433,98.56,98.433,97.921,98.361,98.361,0.199,0.199,0.127,0.127,0.127,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,98.596,14.0,1.0,,,M,1,21,7,2025020,0,0,0,0,0.036,0,98.578,98.596,98.578,97.921,98.708,98.679,-0.083,-0.083,0.018,0.018,0.018,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,98.995,15.0,1.0,,,M,1,22,7,2025020,0,0,0,0,0.399,0,98.796,98.995,98.796,97.921,99.096,98.902,0.093,0.093,0.200,0.2,0.200,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,98.941,16.0,1.0,,,M,1,23,7,2025020,0,0,0,0,0.054,0,98.968,98.941,98.968,97.921,98.947,98.915,0.026,0.026,0.027,-0.027,0.027,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,99.278,17.0,1.0,,,M,1,24,7,2025020,0,0,0,0,0.337,0,99.11,99.278,99.11,97.921,99.25,99.032,0.246,0.246,0.169,0.169,0.169,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,99.083,18.0,1.0,,,M,1,25,7,2025020,0,0,0,0,0.195,0,99.18,99.083,99.18,97.921,99.244,99.219,-0.136,-0.136,0.097,-0.097,0.097,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
12,ANT,99.249,19.0,1.0,,,M,1,26,7,2025020,0,0,0,0,0.166,0,99.166,99.249,99.166,97.921,100.692,100.692,-1.443,-1.443,0.083,0.083,0.083,#F0E628,0,0,0,,0,97.921,0.140,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0
4,NOR,-,1.0,1.0,,,M,1,4,9,2025020,0,0,0,0,-,1,,-,-,97.872,,,-,-,-,,-,#F0E628,1,1,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,
4,NOR,-,2.0,1.0,,,M,1,5,9,2025020,0,0,0,0,-,1,,-,-,97.872,,,-,-,-,,-,#F0E628,1,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.101,3.0,1.0,,,M,1,6,9,2025020,0,0,0,0,-,0,,97.101,-,97.872,96.966,96.966,0.135,0.135,-,,-,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,96.708,4.0,1.0,,,M,1,7,9,2025020,0,0,0,0,0.393,0,96.904,96.708,96.904,97.872,96.969,96.93,-0.222,-0.222,0.197,-0.197,0.197,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.537,5.0,1.0,,,M,1,8,9,2025020,0,0,0,0,0.829,0,97.122,96.893,96.801,97.872,97.268,97.181,0.356,-0.288,0.736,0.736,-,#F0E628,1,0,1,0.7363,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.079,6.0,1.0,,,M,1,9,9,2025020,0,0,0,0,0.458,0,97.308,97.079,96.986,97.872,97.324,97.278,-0.199,-0.199,0.093,0.093,0.093,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.098,7.0,1.0,,,M,1,10,9,2025020,0,0,0,0,0.019,0,97.088,97.098,97.088,97.872,97.342,97.317,-0.219,-0.219,0.010,0.01,0.010,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.262,8.0,1.0,,,M,1,11,9,2025020,0,0,0,0,0.164,0,97.18,97.262,97.18,97.872,97.557,97.557,-0.295,-0.295,0.082,0.082,0.082,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.882,9.0,1.0,,,M,1,12,9,2025020,0,0,0,0,0.620,0,97.572,97.566,97.414,97.872,98.052,97.892,-0.010,-0.326,0.468,0.468,-,#F0E628,1,0,1,0.4683,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.869,10.0,1.0,,,M,1,13,9,2025020,0,0,0,0,0.013,0,97.876,97.869,97.717,97.872,98.221,98.196,-0.327,-0.327,0.152,0.152,0.152,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,98.227,11.0,1.0,,,M,1,14,9,2025020,0,0,0,0,0.358,0,98.048,98.227,98.048,97.872,98.552,98.418,-0.191,-0.191,0.179,0.179,0.179,#F0E628,0,0,0,,0,97.872,0.235,0,1,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.62,12.0,1.0,,,M,1,15,9,2025020,0,0,0,0,0.607,0,97.924,97.62,97.924,97.872,98.4,98.4,-0.780,-0.780,0.303,-0.303,0.303,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.937,13.0,1.0,,,M,1,16,9,2025020,0,0,0,0,0.317,0,97.779,97.937,97.779,97.872,98.361,98.361,-0.424,-0.424,0.158,0.158,0.158,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,97.913,14.0,1.0,,,M,1,17,9,2025020,0,0,0,0,0.024,0,97.925,97.913,97.925,97.872,98.708,98.679,-0.766,-0.766,0.012,-0.012,0.012,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,98.984,15.0,1.0,,,M,1,18,9,2025020,0,0,0,0,1.071,0,98.448,98.338,98.125,97.872,99.096,98.902,0.082,-0.564,0.859,0.859,-,#F0E628,1,0,1,0.8588,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,98.762,16.0,1.0,,,M,1,19,9,2025020,0,0,0,0,0.222,0,98.873,98.762,98.55,97.872,98.947,98.915,-0.153,-0.153,0.212,0.212,0.212,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,98.722,17.0,1.0,,,M,1,20,8,2025020,0,0,0,0,0.040,0,98.742,98.722,98.742,97.872,99.25,99.032,-0.310,-0.310,0.020,-0.02,0.020,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,1.0
4,NOR,98.424,18.0,1.0,,,M,1,21,8,2025020,0,0,0,0,0.298,0,98.573,98.424,98.573,97.872,99.244,99.219,-0.795,-0.795,0.149,-0.149,0.149,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
4,NOR,98.697,19.0,1.0,,,M,1,22,8,2025020,0,0,0,0,0.273,0,98.56,98.697,98.56,97.872,100.692,100.692,-1.995,-1.995,0.136,0.136,0.136,#F0E628,0,0,0,,0,97.872,0.235,0,0,0,1,Lando Norris,Lando,Norris,#FF8000,0.0
18,STR,-,1.0,1.0,,,M,1,4,8,2025020,0,0,0,0,-,1,,-,-,97.988,,,-,-,-,,-,#F0E628,1,1,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,
18,STR,-,2.0,1.0,,,M,1,5,8,2025020,0,0,0,0,-,1,,-,-,97.988,,,-,-,-,,-,#F0E628,1,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,96.914,3.0,1.0,,,M,1,6,8,2025020,0,0,0,0,-,0,,96.914,-,97.988,96.966,96.966,-0.052,-0.052,-,,-,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,96.435,4.0,1.0,,,M,1,7,8,2025020,0,0,0,0,0.479,0,96.674,96.435,96.674,97.988,96.969,96.93,-0.495,-0.495,0.239,-0.239,0.239,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,96.903,5.0,1.0,,,M,1,8,8,2025020,0,0,0,0,0.468,0,96.669,96.903,96.669,97.988,97.268,97.181,-0.278,-0.278,0.234,0.234,0.234,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,97.075,6.0,1.0,,,M,1,9,8,2025020,0,0,0,0,0.172,0,96.989,97.075,96.989,97.988,97.324,97.278,-0.203,-0.203,0.086,0.086,0.086,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,96.895,7.0,1.0,,,M,1,10,8,2025020,0,0,0,0,0.180,0,96.985,96.895,96.985,97.988,97.342,97.317,-0.422,-0.422,0.090,-0.09,0.090,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,97.136,8.0,1.0,,,M,1,11,8,2025020,0,0,0,0,0.241,0,97.016,97.136,97.016,97.988,97.557,97.557,-0.421,-0.421,0.120,0.12,0.120,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,97.32,9.0,1.0,,,M,1,12,8,2025020,0,0,0,0,0.184,0,97.228,97.32,97.228,97.988,98.052,97.892,-0.572,-0.572,0.092,0.092,0.092,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,97.23,10.0,1.0,,,M,1,13,8,2025020,0,0,0,0,0.090,0,97.275,97.23,97.275,97.988,98.221,98.196,-0.966,-0.966,0.045,-0.045,0.045,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,98.062,11.0,1.0,,,M,1,14,8,2025020,0,0,0,0,0.832,0,97.646,98.062,97.646,97.988,98.552,98.418,-0.356,-0.356,0.416,0.416,0.416,#F0E628,0,0,0,,0,97.988,0.246,0,1,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,98.22,12.0,1.0,,,M,1,15,8,2025020,0,0,0,0,0.158,0,98.141,98.22,98.141,97.988,98.4,98.4,-0.180,-0.180,0.079,0.079,0.079,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,98.441,13.0,1.0,,,M,1,16,8,2025020,0,0,0,0,0.221,0,98.33,98.441,98.33,97.988,98.361,98.361,0.080,0.080,0.111,0.111,0.111,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,98.976,14.0,1.0,,,M,1,17,8,2025020,0,0,0,0,0.535,0,98.708,98.976,98.708,97.988,98.708,98.679,0.297,0.297,0.267,0.267,0.267,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,99.505,15.0,1.0,,,M,1,18,8,2025020,0,0,0,0,0.529,0,99.24,99.505,99.24,97.988,99.096,98.902,0.603,0.603,0.264,0.264,0.264,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,98.678,16.0,1.0,,,M,1,19,8,2025020,0,0,0,0,0.827,0,99.092,98.678,99.092,97.988,98.947,98.915,-0.237,-0.237,0.413,-0.413,0.413,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,100.063,17.0,1.0,,,M,1,20,9,2025020,0,0,0,0,1.385,0,99.37,98.872,98.775,97.988,99.25,99.032,1.031,-0.160,1.288,1.288,-,#F0E628,1,0,1,1.288,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,-1.0
18,STR,99.066,18.0,1.0,,,M,1,21,9,2025020,0,0,0,0,0.997,0,99.565,99.066,98.969,97.988,99.244,99.219,-0.153,-0.153,0.097,0.097,0.097,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
18,STR,98.885,19.0,1.0,,,M,1,22,9,2025020,0,0,0,0,0.181,0,98.976,98.885,98.976,97.988,100.692,100.692,-1.807,-1.807,0.091,-0.091,0.091,#F0E628,0,0,0,,0,97.988,0.246,0,0,0,1,Lance Stroll,Lance,Stroll,#229971,0.0
14,ALO,-,1.0,1.0,,,M,1,4,10,2025020,0,0,0,0,-,1,,-,-,98.682,,,-,-,-,,-,#F0E628,1,1,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,
14,ALO,-,2.0,1.0,,,M,1,5,10,2025020,0,0,0,0,-,1,,-,-,98.682,,,-,-,-,,-,#F0E628,1,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,97.505,3.0,1.0,,,M,1,6,10,2025020,0,0,0,0,-,0,,97.505,-,98.682,96.966,96.966,0.539,0.539,-,,-,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,97.473,4.0,1.0,,,M,1,7,10,2025020,0,0,0,0,0.032,0,97.489,97.473,97.489,98.682,96.969,96.93,0.543,0.543,0.016,-0.016,0.016,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,97.603,5.0,1.0,,,M,1,8,10,2025020,0,0,0,0,0.130,0,97.538,97.603,97.538,98.682,97.268,97.181,0.422,0.422,0.065,0.065,0.065,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,97.623,6.0,1.0,,,M,1,9,10,2025020,0,0,0,0,0.020,0,97.613,97.623,97.613,98.682,97.324,97.278,0.345,0.345,0.010,0.01,0.010,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,97.269,7.0,1.0,,,M,1,10,10,2025020,0,0,0,0,0.354,0,97.446,97.269,97.446,98.682,97.342,97.317,-0.048,-0.048,0.177,-0.177,0.177,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,97.058,8.0,1.0,,,M,1,11,10,2025020,0,0,0,0,0.211,0,97.164,97.058,97.164,98.682,97.557,97.557,-0.499,-0.499,0.105,-0.105,0.105,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,97.646,9.0,1.0,,,M,1,12,10,2025020,0,0,0,0,0.588,0,97.352,97.646,97.352,98.682,98.052,97.892,-0.246,-0.246,0.294,0.294,0.294,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,98.041,10.0,1.0,,,M,1,13,10,2025020,0,0,0,0,0.395,0,97.844,98.041,97.844,98.682,98.221,98.196,-0.155,-0.155,0.197,0.197,0.197,#F0E628,0,0,0,,0,98.682,0.187,0,0,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
14,ALO,98.384,11.0,1.0,,,M,1,14,10,2025020,0,0,0,0,0.343,0,98.212,98.384,98.212,98.682,98.552,98.418,-0.034,-0.034,0.171,0.171,0.171,#F0E628,0,0,0,,0,98.682,0.187,0,1,0,1,Fernando Alonso,Fernando,Alonso,#229971,0.0
